MCS	Id	Type	Volume	SurfaceArea	X_Location	Y_Location	VEGF165	VEGF121	TotalVEGF	CXCL10	CCL2	Growing	Arrested	Quiescent	Apoptotic	Total Cell Number
0	218	1	31	27.297742533661587	175.76424032396105	108.70065144544202	0.054782431572675705	0.004722573794424534	0.05950500536710024	0.0029682123567909002	0.0	0	0	1	0	218
0	219	1	30	28.538549012464387	182.8948749755326	108.44648624736467	0.04969790577888489	0.0018423740984871984	0.051540279877372086	0.0	0.0019747118931263685	0	0	1	0	219
0	220	1	30	27.297742533661587	190.38624409130458	108.22934511357418	0.04969789460301399	0.0018540382152423263	0.05155193281825632	0.0	0.0019757358822971582	0	0	1	0	220
0	223	1	31	28.538549012464387	213.09350297858884	108.5505538875223	0.049699798226356506	0.0021584685891866684	0.051858266815543175	4.607999471772928e-06	0.0019298095721751451	0	0	1	0	223
0	224	1	30	28.538549012464387	220.2276399065119	108.16730478963404	0.05478275194764137	0.004751733969897032	0.059534485917538404	0.002969748340547085	0.0	0	0	1	0	224
0	225	1	32	26.056936054858788	227.7655392652389	108.41546608539461	0.049698226153850555	0.0022132894955575466	0.0519115156494081	1.5359998997155344e-06	0.001974712125957012	0	0	1	0	225
0	226	1	31	26.056936054858788	49.036872172363864	115.87531471400334	0.049697961658239365	0.0017957179807126522	0.05149367963895202	0.0	0.0019706161692738533	0	0	1	0	226
0	227	1	30	26.056936054858788	56.627305676362774	116.04642593003186	0.04969799146056175	0.00177238998003304	0.05147038144059479	0.0	0.00196856795810163	0	0	1	0	227
0	228	1	32	26.056936054858788	63.79005495126427	116.06387477114	0.04969799146056175	0.00177238998003304	0.05147038144059479	0.0	0.00196856795810163	0	0	1	0	228
0	229	1	31	26.056936054858788	71.65657415086163	115.90533422558732	0.04969846457242966	0.0017531444318592548	0.05145160900428891	0.0	0.0019456048030406237	0	0	1	0	229
0	230	1	32	28.538549012464387	78.9996281172142	116.00571196744608	0.05478179082274437	0.004664253909140825	0.059446044731885195	0.0029651401564478874	0.0	0	0	1	0	230
0	233	1	30	26.056936054858788	101.3738893181887	115.82928479624132	0.04969845339655876	0.001764808315783739	0.0514632617123425	0.0	0.0019466287922114134	0	0	1	0	233
0	234	1	33	29.779355491267186	108.52826667437667	115.67700400111552	0.04969798028469086	0.0017840539803728461	0.0514820342650637	0.0	0.0019695921801030636	0	0	1	0	234
0	235	1	32	26.056936054858788	116.36922949053283	115.65673514528285	0.049697961658239365	0.0017957179807126522	0.05149367963895202	0.0	0.0019706159364432096	0	0	1	0	235
0	236	1	33	27.297742533661587	123.60124537710621	115.8180047373431	0.04969801753759384	0.001749061862938106	0.05144707940053195	0.0	0.0019665199797600508	0	0	1	0	236
0	238	1	32	28.538549012464387	138.45655419328426	115.91846776190528	0.0547805093228817	0.004547614138573408	0.05932812346145511	0.002958996221423149	0.0	0	0	1	0	238
0	239	1	32	27.297742533661587	146.22128848641742	115.56949093974201	0.04969850927591324	0.0017181525472551584	0.0514166618231684	0.0	0.0019425327191129327	0	0	1	0	239
0	240	1	31	27.297742533661587	152.85935298541585	116.02541227192302	0.04969927296042442	0.0024862270802259445	0.05218550004065037	6.143999598862138e-06	0.00196856795810163	0	0	1	0	240
0	241	1	32	27.297742533661587	161.03826272743368	115.77306075267057	0.05478179082274437	0.004664253909140825	0.059446044731885195	0.0029651401564478874	0.0	0	0	1	0	241
0	244	1	33	27.297742533661587	183.3150571694908	115.95900547357073	0.04969798028469086	0.0017840542132034898	0.05148203449789435	0.0	0.00196959194727242	0	0	1	0	244
0	245	1	33	28.538549012464387	190.75989604230762	115.84620488458867	0.04969799146056175	0.00177238998003304	0.05147038144059479	0.0	0.00196856795810163	0	0	1	0	245
0	246	1	32	27.297742533661587	198.13159078320638	115.97663056559917	0.0547805093228817	0.004547614138573408	0.05932812346145511	0.002958996221423149	0.0	0	0	1	0	246
0	248	1	33	27.297742533661587	213.10851273438084	115.76160444285208	0.04969799146056175	0.00177238998003304	0.05147038144059479	0.0	0.00196856795810163	0	0	1	0	248
0	250	1	34	29.779355491267186	227.62868560948857	115.80556349591126	0.049697935581207275	0.0018190459813922644	0.05151698156259954	0.0	0.001972663914784789	0	0	1	0	250
0	251	1	31	26.056936054858788	49.02186241657187	123.17005602890046	0.049731865525245667	0.0	0.049731865525245667	0.0	0.003747286507859826	0	0	1	0	251
0	252	1	31	27.297742533661587	56.61679884730842	123.23009505206831	0.04973187670111656	0.0	0.04973187670111656	0.0	0.003743190551176667	0	0	1	0	252
0	253	1	33	28.538549012464387	63.901533658344185	123.31924390465096	0.049699995666742325	0.0016020959010347724	0.0513020915677771	0.0	0.0018685233080759645	0	0	1	0	253
